"","ResponseId","t1p1","Q76_First Click","Q76_Last Click","Q76_Page Submit","Q76_Click Count","t1p2","Q77_First Click","Q77_Last Click","Q77_Page Submit","Q77_Click Count","t1p3","Q78_First Click","Q78_Last Click","Q78_Page Submit","Q78_Click Count","t1p4","Q79_First Click","Q79_Last Click","Q79_Page Submit","Q79_Click Count","t1difchc","Q64_First Click","Q64_Last Click","Q64_Page Submit","Q64_Click Count","t1pp1","t1pp1t1_First Click","t1pp1t1_Last Click","t1pp1t1_Page Submit","t1pp1t1_Click Count","t1pp1w","t1pp1r","t1pp1t2_First Click","t1pp1t2_Last Click","t1pp1t2_Page Submit","t1pp1t2_Click Count","t1pp2","t1pp2t1_First Click","t1pp2t1_Last Click","t1pp2t1_Page Submit","t1pp2t1_Click Count","t1pp2w","t1pp2r","t1pp2t2_First Click","t1pp2t2_Last Click","t1pp2t2_Page Submit","t1pp2t2_Click Count","t1pp3","t1pp3t1_First Click","t1pp3t1_Last Click","t1pp3t1_Page Submit","t1pp3t1_Click Count","t1pp3w","t1pp3r","t1pp3t2_First Click","t1pp3t2_Last Click","t1pp3t2_Page Submit","t1pp3t2_Click Count","t1tp1","t1tp1time_First Click","t1tp1time_Last Click","t1tp1time_Page Submit","t1tp1time_Click Count","t1tp1choice","t1tp2","t1tp2time_First Click","t1tp2time_Last Click","t1tp2time_Page Submit","t1tp2time_Click Count","t1tp2choice","t1tp3","t1tp3time_First Click","t1tp3time_Last Click","t1tp3time_Page Submit","t1tp3time_Click Count","t1tp3choice","t1tp4","t1tp4time_First Click","t1tp4time_Last Click","t1tp4time_Page Submit","t1tp4time_Click Count","t1tp4choice","t1tp5","t1tp5time_First Click","t1tp5time_Last Click","t1tp5time_Page Submit","t1tp5time_Click Count","t1tp5choice","t1tp6","t1tp6time_First Click","t1tp6time_Last Click","t1tp6time_Page Submit","t1tp6time_Click Count","t1tp6choice","t1tp7","t1tp7time_First Click","t1tp7time_Last Click","t1tp7time_Page Submit","t1tp7time_Click Count","t1tp7choice","t1tp8","t1tp8time_First Click","t1tp8time_Last Click","t1tp8time_Page Submit","t1tp8time_Click Count"
"384","R_1jkQGP7ctzP5qse",6,42.45,42.45,45.074,1,3,60.568,60.568,61.972,1,1,42.726,42.726,44.232,1,6,19.449,19.449,20.886,1,0,0,0,11.279,0,6,113.837,113.837,115.529,1,NA,1,21.823,21.823,22.929,1,5,62.815,62.815,64.359,1,NA,0,NA,NA,NA,NA,1,64.903,64.903,66.836,1,NA,0,NA,NA,NA,NA,8,8.744,15.175,16.98,3,1,7,132.152,136.312,137.319,3,1,9,170.346,174.052,175.184,3,1,5,53.808,62.04,63.264,4,1,4,84.421,93.982,95.54,5,1,5,9.832,16.085,17.07,3,1,5,11.335,15.005,16.31,3,1,1,14.985,18.428,19.884,2
"385","R_1cY9QAYUBdA4G8p",6,27.685,27.685,31.456,1,3,5.73,5.73,8.016,1,1,15.677,15.677,19.649,1,6,5.207,14.628,16.84,3,1,0,0,8.819,0,3,72.971,72.971,74.475,1,1,NA,0,0,12.451,0,3,38.392,38.392,39.825,1,1,NA,7.935,7.935,10.185,1,1,85.531,85.531,86.917,1,NA,0,NA,NA,NA,NA,8,17.051,20.404,22.399,2,1,6,103.233,105.5,107.587,2,1,8,44.672,46.219,47.873,2,1,9,69.17,71.209,72.26,3,1,9,17.02,22.372,23.396,3,1,6,14.996,17.82,18.948,2,1,4,77.354,88.938,89.928,3,1,6,17.587,17.587,20.75,1
"386","R_3qg2Fn5U1L4tXQk",6,34.324,34.324,41.537,1,3,16.676,16.676,18.667,1,1,40.532,40.532,45.642,1,6,10.74,10.74,13.551,1,0,0,0,28.236,0,2,47.374,47.374,52.43,1,1,NA,0,0,37.234,0,3,76.636,76.636,78.071,1,1,NA,0,0,33.431,0,1,93.896,93.896,95.865,1,NA,1,0,0,19.593,0,8,30.623,49.981,53.048,3,1,9,91.902,94.13,95.971,2,1,9,80.94,82.134,84.534,2,1,1,30.134,33.377,34.595,2,1,7,49.539,52.437,54.397,2,1,5,23.641,25.467,27.408,2,1,9,39.66,40.897,42.566,2,1,1,9.244,9.244,12.037,1
"387","R_2SddccYL96D5eqg",6,22.623,22.623,27.63,1,3,8.277,8.277,10.415,1,1,25.872,25.872,31.576,1,6,9.707,9.707,11.479,1,1,0,0,24.034,0,8,33.838,33.838,49.604,1,1,NA,37.843,38.406,45.646,2,1,60.861,60.861,64.253,1,1,NA,0,0,31.41,0,1,43.862,43.862,45.655,1,NA,1,0,0,28.205,0,8,16.348,20.393,22.934,2,1,7,74.02,77.191,78.249,2,1,9,91.013,93.084,94.383,2,1,7,60.731,133.196,135.845,4,1,9,58.46,60.419,61.811,2,1,5,16.284,27.132,28.333,4,1,5,24.238,28.547,30.049,2,1,1,13.547,13.547,16.118,1
"388","R_2RUoNkOrcyjXWRz",6,15.792,17.545,18.765,2,3,9.847,9.847,11.266,1,1,38.462,40.367,41.823,2,6,8.018,8.018,9.083,1,0,0,0,12.054,0,1,3.942,41.727,42.966,5,1,NA,5.169,6.218,7.257,2,3,17.902,18.991,19.901,2,0,NA,NA,NA,NA,NA,5,22.094,22.094,23.489,1,0,NA,NA,NA,NA,NA,8,1.809,13.317,14.45,5,1,4,11.031,44.469,45.371,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"389","R_ebAnLHVGSfgHYxX",6,14.242,14.242,28.621,1,3,5.475,5.475,7.16,1,1,17.087,17.087,18.976,1,6,7.767,7.767,8.858,1,1,0,0,10.717,0,5,40.008,40.008,41.311,1,1,NA,0,0,27.013,0,2,49.973,49.973,51.185,1,1,NA,0,0,9.301,0,1,28.451,28.451,38.368,1,NA,0,NA,NA,NA,NA,8,12.901,15.651,17.754,2,1,9,32.759,36.742,37.978,3,1,9,24.634,26.316,27.238,2,1,9,36.185,37.966,38.622,2,1,9,22.872,24.132,24.908,2,1,1,7.143,11.566,12.739,2,1,6,37.017,38.694,39.971,2,1,1,8.239,8.239,11.127,1
"390","R_2R480vgryej8El7",6,34.38,36.779,41.486,2,3,12.826,14.369,15.337,2,1,81.341,81.341,93.998,1,6,13.55,13.55,17.975,1,0,0,0,8.531,0,6,180.432,180.432,182.98,1,NA,1,0,0,20.352,0,5,82.955,82.955,85.603,1,NA,0,NA,NA,NA,NA,1,35.199,35.199,37.236,1,NA,0,NA,NA,NA,NA,8,14.572,22.224,23.417,2,1,9,194.383,195.917,200.917,2,1,9,129.995,131.608,134.592,2,1,5,162.523,169.231,173.318,2,1,9,136.261,137.879,138.674,2,1,5,24.497,25.866,29.117,2,1,5,95.409,100.901,102.231,4,1,1,11.258,11.258,17.084,1
"391","R_d0DUGADaE6nAmmR",6,25.574,25.574,26.842,1,3,10.905,10.905,12.665,1,1,110.07,110.07,111.798,1,6,8.24,8.24,9.402,1,0,0,0,19.131,0,1,19.975,33.587,35.323,2,0,NA,NA,NA,NA,NA,7,32.655,33.848,34.228,2,1,NA,0,0,10.248,0,5,30.527,30.527,33.053,1,1,NA,0,0,7.233,0,8,14.667,24.756,25.69,3,1,5,16.619,25.603,26.352,4,1,1,11.887,16.245,17.354,3,1,1,7.194,8.663,9.326,2,1,7,18.818,21.419,21.959,2,1,8,11.232,15.359,15.713,6,1,5,17.2,20.979,21.856,3,1,6,4.326,4.326,7.468,1
"392","R_3JIsyTM7PJFBoL2",6,0.731,14.244,19.986,2,3,11.753,11.753,14.522,1,1,28.39,28.39,29.923,1,6,1.073,10.293,11.397,2,0,0,0,2.953,0,6,0.523,41.379,42.068,2,NA,0,NA,NA,NA,NA,5,0.558,83.636,85.085,2,NA,0,NA,NA,NA,NA,5,0.76,63.423,64.552,2,1,NA,0,0,7.527,0,8,0.587,12.144,16.707,3,1,2,23.958,55.236,57.829,5,1,2,0.564,37.626,38.824,6,1,4,0.845,30.588,31.477,3,1,6,0.887,26.608,27.39,3,1,5,0.832,12.817,13.684,3,1,5,0.492,29.13,33.242,5,1,1,5.313,21.185,28.211,4
"393","R_1FKCGL7s03W4CC1",1,44.278,46.599,48.169,2,1,6.501,6.501,8.063,1,6,6.398,8.276,9.643,2,3,3.778,3.778,4.732,1,0,0,0,7.017,0,5,2.904,8.005,8.976,3,1,NA,3.254,30.824,32.065,4,6,1.685,2.601,5.822,2,0,NA,NA,NA,NA,NA,1,9.791,9.791,11.64,1,NA,0,NA,NA,NA,NA,8,3.117,16.129,17.651,4,1,6,7.085,13.233,14.738,5,1,6,5.564,7.784,8.869,3,1,3,1.292,8.062,8.799,7,1,9,1.188,5.707,6.74,5,1,7,1.624,4.706,5.778,4,1,5,1.382,9.191,11.031,5,1,9,1.48,3.211,4.156,3
"394","R_1mIsHP80CBT8NmM",6,31.154,41.831,42.997,2,3,9.291,9.291,11.927,1,1,42.158,42.158,44.96,1,6,7.522,7.522,8.637,1,0,2.609,2.946,4.668,2,2,18.387,18.387,20.762,1,1,NA,0,0,5.126,0,2,34.147,34.147,36.026,1,0,NA,NA,NA,NA,NA,5,14.383,38.842,39.451,5,0,NA,NA,NA,NA,NA,8,4.993,9.044,12.529,2,1,9,26.298,27.664,29.561,2,1,9,27.473,30.268,32.053,3,1,1,18.897,20.215,21.12,2,1,9,8.376,9.661,12.534,3,1,5,8.388,11.29,11.87,2,1,3,8.366,10.348,11.401,2,1,5,8.556,8.556,10.21,1
"395","R_3nl8k97LGaxnDcf",6,12.256,12.256,12.986,1,3,6.132,6.132,7.258,1,1,40.051,40.051,40.985,1,6,5.22,5.22,5.972,1,0,0,0,12.476,0,6,50.978,50.978,60.091,1,NA,1,0,0,12.636,0,5,41.976,41.976,42.868,1,NA,0,NA,NA,NA,NA,1,50.356,50.356,51.162,1,NA,0,NA,NA,NA,NA,8,9.365,10.836,11.386,2,1,9,68.2,69.261,69.945,2,1,9,69.749,70.437,71.467,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"396","R_dm7QxPbKK1esbRf",6,8.564,8.564,9.731,1,3,3.896,3.896,4.804,1,1,74.098,74.098,76.849,1,6,7.992,7.992,9.605,1,1,0,0,9.887,0,6,39.886,39.886,40.91,1,NA,0,NA,NA,NA,NA,5,19.997,19.997,22.273,1,NA,0,NA,NA,NA,NA,1,56.403,56.403,57.939,1,NA,0,NA,NA,NA,NA,8,14.325,19.434,21.369,2,1,8,145.254,147.717,149.082,2,1,9,353.64,354.859,359.023,2,1,5,59.055,81.004,84.988,2,1,4,134.962,136.199,141.044,2,1,5,36.156,37.809,40.595,2,1,5,189.32,191.48,193.191,2,1,1,12.284,12.284,17.199,1
"397","R_XET0MvqIytrOKvT",6,33.508,33.508,38.284,1,3,15.27,15.27,23.956,1,1,91.272,91.272,92.671,1,6,8.737,8.737,9.612,1,0,0,0,15.477,0,6,56.481,56.481,58.687,1,NA,1,0,0,25.127,0,5,118.556,118.556,119.938,1,NA,1,8.179,14.907,23.515,5,1,54.071,54.071,55.93,1,NA,0,NA,NA,NA,NA,8,38.621,42.965,48.032,2,1,5,157.232,158.963,160.528,2,1,8,516.342,519.357,520.543,2,1,5,53.179,56.716,57.434,2,1,4,58.888,60.648,61.508,2,1,5,51.452,53.356,54.674,2,1,5,27.324,28.588,29.527,2,1,1,20.796,20.796,22.884,1
"398","R_1QsaQGxO9CSIwOz",6,35.441,35.441,41.077,1,3,23.481,23.481,41.814,1,1,45.218,45.218,52.887,1,6,10.67,10.67,20.53,1,1,0,0,25.375,0,8,362.219,362.219,392.776,1,1,NA,0,0,177.571,0,5,225.953,225.953,230.749,1,NA,1,0,0,13.516,0,1,523.306,523.306,572.412,1,NA,1,0,0,70.592,0,8,24.74,33.938,35.128,2,1,7,9.457,612.157,720.623,2,1,3,46.767,299.133,301.319,3,1,5,13.679,88.259,90.801,3,1,4,116.351,134.86,141.806,4,1,5,54.44,58.664,72.135,2,1,9,275.067,275.908,286.264,2,1,1,48.022,55.516,60.517,4
"399","R_3HTCGkYDpYhJe6n",6,18.673,18.673,19.793,1,3,3.993,3.993,5.215,1,1,24.987,24.987,26.487,1,6,7.317,7.317,8.13,1,0,0,0,9.352,0,6,102.748,102.748,103.564,1,NA,1,9.256,9.256,9.604,1,5,22.88,22.88,23.894,1,NA,1,0,0,84.544,0,1,19.78,19.78,20.676,1,NA,0,NA,NA,NA,NA,8,7.823,10.485,11.159,2,1,6,41.118,46.4,47.64,2,1,9,25.212,25.945,27.366,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"400","R_3qqyh7r71qHVeCp",6,23.952,23.952,26.841,1,3,8.415,8.415,10.931,1,1,22.006,22.006,28.495,1,6,10.361,10.361,12.601,1,1,0,0,16.614,0,6,40.001,40.001,45.745,1,NA,1,0,0,39.7,0,5,120.176,120.176,187.101,1,NA,1,0,0,98.454,0,1,16.805,16.805,23.355,1,NA,1,0,0,29.798,0,8,10.58,12.748,16.126,2,1,7,131.038,148.494,151.764,2,1,7,303.22,307.181,308.584,3,1,1,53.963,59.208,64.196,2,1,3,282.148,289.049,289.917,3,1,5,3.531,23.026,24.401,3,1,5,47.952,76.759,78.199,2,1,1,14.339,14.339,18.084,1
"401","R_yF6EwqReDr3FfwJ",6,15.955,15.955,18.684,1,3,6.852,6.852,11.867,1,1,14.081,14.081,23.406,1,6,10.598,10.598,15.869,1,1,0,0,13.194,0,6,55.14,55.14,55.905,1,NA,0,NA,NA,NA,NA,5,58.627,58.627,136.695,1,NA,1,0,0,60.478,0,1,20.097,20.097,31.663,1,NA,0,NA,NA,NA,NA,8,11.807,18.825,19.617,2,1,7,22.445,53.575,54.435,2,1,3,76.837,101.22,102.238,2,1,5,25.481,34.085,35.263,2,1,4,40.331,42.996,59.612,2,1,5,12.999,27.888,28.66,2,1,5,18.075,29.776,31.272,2,1,1,11.743,11.743,14.428,1
"402","R_2tcmjG3jeiXRYGh",6,4.093,4.093,5.42,1,3,2.571,2.571,3.89,1,1,24.489,24.489,49.855,1,6,6.487,6.487,8.205,1,1,0,0,1.521,0,6,22.594,22.594,24.191,1,NA,0,NA,NA,NA,NA,5,13.119,13.119,14.741,1,NA,0,NA,NA,NA,NA,1,26.214,26.214,27.356,1,NA,0,NA,NA,NA,NA,8,7.801,11.168,12.158,2,1,7,59.139,60.523,61.633,2,1,8,132.716,134.124,135.179,2,1,1,22.967,24.359,25.543,2,1,7,39.174,41.15,41.556,3,1,5,6.988,8.124,9.026,2,1,5,11.725,13.333,14.818,2,1,1,13.634,13.634,14.735,1
"403","R_3G8096pPjXiLIQ4",6,12.213,12.213,18.222,1,3,19.664,19.664,22.188,1,1,21.84,21.84,24.599,1,6,5.452,5.452,8.029,1,1,0,0,13.962,0,6,90.77,90.77,92.76,1,NA,1,0,0,10.348,0,7,106.916,106.916,108.609,1,1,NA,0,0,26.928,0,6,40.495,40.495,42.296,1,1,NA,0,0,13.621,0,8,14.403,18.804,20.766,2,1,8,73.246,76.116,77.304,2,1,9,8.299,10.024,10.976,2,1,3,19.279,22.587,23.484,2,1,9,15.713,16.874,17.836,2,1,5,14.293,16.336,17.105,2,1,5,26.361,30.457,31.696,2,1,6,22.719,27.272,30.446,2
"404","R_1gzI0ElNVYsYp3q",6,17.611,17.611,19.955,1,3,11.623,11.623,13.343,1,1,22.041,22.041,24.097,1,6,10.373,10.373,11.661,1,0,0,0,14.656,0,6,114.037,114.037,115.935,1,NA,1,0,0,43.428,0,5,100.93,100.93,102.172,1,NA,0,NA,NA,NA,NA,1,84.333,84.333,87.935,1,NA,0,NA,NA,NA,NA,8,26.863,31.75,34.179,2,1,7,131.69,133.522,135.715,2,1,9,93.349,94.935,103.453,2,1,9,122.8,130.357,131.777,3,1,9,5.806,17.334,20.229,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"405","R_2ay5nRrFPj5USdb",6,72.997,72.997,74.13,1,3,13.849,13.849,16.314,1,1,30.842,30.842,38.018,1,6,8.703,8.703,11.246,1,1,0,0,12.52,0,1,81.81,81.81,90.235,1,1,NA,0,0,8.487,0,6,93.792,93.792,94.783,1,1,NA,0,0,4.999,0,1,64.818,64.818,65.847,1,NA,0,NA,NA,NA,NA,8,14.901,26.239,31.526,2,1,3,116.131,121.098,123.682,2,1,1,33.004,45.801,47.197,4,1,7,71.981,73.436,75.259,2,1,4,23.035,24.862,25.52,2,1,5,19.328,21.451,28.063,2,1,5,25.889,54.252,55.601,3,1,1,53.011,53.011,65.739,1
"406","R_AiiqeF2SVqwpLDb",6,20.013,20.013,22.174,1,3,7.851,7.851,10.825,1,1,64.623,64.623,72.36,1,6,10.001,10.001,11.568,1,1,0,0,9.508,0,6,74.883,74.883,77.948,1,NA,1,0,0,105.283,0,5,204.466,204.466,206.237,1,NA,1,0,0,112.308,0,1,27.673,27.673,31.359,1,NA,1,0,0,29.093,0,8,13.777,18.566,20.518,2,1,7,143.801,148.412,150.67,2,1,8,916.745,919.896,921.179,2,1,5,74.164,77.904,79.309,2,1,3,329.883,376.019,376.771,3,1,5,20.394,22.561,23.258,2,1,5,142.498,144.884,146.219,2,1,1,19.034,19.034,28.738,1
"407","R_2zFO8ohqvaYDqZy",6,9.718,16.007,17.396,2,3,6.096,6.096,8.318,1,1,18.023,18.023,22.532,1,6,7.72,7.72,9.625,1,1,0,0,12.016,0,6,30.645,30.645,50.2,1,NA,1,11.906,11.906,13.262,1,5,93.061,93.061,98.25,1,NA,1,14.111,14.111,15.306,1,1,17.94,17.94,19.851,1,NA,0,NA,NA,NA,NA,8,8.45,21.955,23.163,5,1,3,55.828,96.534,97.747,3,1,9,133.379,136.284,137.46,3,1,5,66.404,70.043,71.292,3,1,9,51.127,55.068,56.215,3,1,5,20.111,27.504,28.571,4,1,5,11.164,17.124,18.202,3,1,1,17.805,17.805,20.003,1
"408","R_OJzxHpijj3Jzbjj",6,31.44,31.44,33.119,1,3,10.649,10.649,13.316,1,1,80.532,80.532,82.193,1,6,10.594,10.594,12.46,1,0,0,0,12.446,0,1,136.688,136.688,138.614,1,0,NA,NA,NA,NA,NA,1,68.705,68.705,70.7,1,0,NA,NA,NA,NA,NA,1,57.798,57.798,59.329,1,NA,0,NA,NA,NA,NA,8,24.714,39.12,41.714,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"409","R_VWinBEdEKK6J4aZ",6,37.352,38.969,39.968,2,3,6.101,11.017,12.166,3,4,50.256,51.649,52.761,2,6,13.638,14.887,15.842,2,0,0,0,12.116,0,6,50.295,51.883,53.015,2,NA,0,NA,NA,NA,NA,2,116.379,120.547,139.714,3,1,NA,6.237,92.557,96.309,50,1,47.188,52.373,53.588,2,NA,0,NA,NA,NA,NA,8,6.559,35.618,36.762,10,1,9,46.747,125.44,126.505,8,1,8,130.771,139.17,140.272,4,1,1,89.749,93.987,94.961,4,1,9,42.813,44.568,45.527,3,1,5,11.968,33.882,34.941,3,1,3,48.422,52.523,53.44,3,1,1,11.302,14.439,15.282,2
"410","R_2TTwvLIp0gK4lIA",6,6.155,6.155,7.6,1,3,3.874,3.874,5.17,1,1,16.891,16.891,20.622,1,6,4.78,4.78,7.284,1,1,0,0,7.322,0,6,17.087,17.087,18.441,1,NA,0,NA,NA,NA,NA,5,109.995,121.091,127.288,2,NA,0,NA,NA,NA,NA,1,34.145,34.145,50.275,1,NA,0,NA,NA,NA,NA,8,9.408,16.4,19.923,2,1,7,45.714,80.215,82.76,3,1,3,37.159,71.906,73.503,2,1,5,9.846,16.489,18.272,2,1,4,43.885,63.993,65.627,2,1,5,7.418,16.923,18.995,2,1,5,6.492,14.999,18.949,2,1,1,10.615,10.615,13.601,1
"411","R_3PUjRtis0yJuMEe",6,42.025,42.025,47.231,1,3,11.799,11.799,17.514,1,1,41.445,41.445,44.978,1,6,9.384,9.384,13.36,1,1,0,0,16.861,0,8,90.384,90.384,93.373,1,1,NA,0,0,41.697,0,2,61.605,61.605,64.128,1,1,NA,0,0,67.937,0,5,43.595,43.595,53.025,1,1,NA,0,0,10.909,0,8,27.148,30.055,31.45,2,1,8,106.415,109.779,112.753,2,1,6,130.11,131.853,135.097,2,1,6,89.035,91.448,95.277,2,1,1,94.948,111.121,113.317,2,1,5,70.468,75.696,93.131,2,1,5,22.589,39.354,41.894,2,1,1,11.298,11.298,23.257,1
"412","R_21akgFmyOiOcSbF",6,17.659,17.659,18.579,1,3,26.597,26.597,27.636,1,1,88.283,88.283,89.212,1,6,7.953,7.953,11.312,1,1,0,0,11.353,0,6,87.734,87.734,88.434,1,NA,1,0,0,15.253,0,5,139.762,139.762,140.572,1,NA,0,NA,NA,NA,NA,1,1.024,83.666,84.845,2,NA,0,NA,NA,NA,NA,8,0.942,16.584,19.562,3,1,7,135.94,203.636,205.409,3,1,9,124.648,125.233,126.602,2,1,5,86.582,153.741,154.782,3,1,1,106.5,107.672,108.601,2,1,5,17.63,18.552,19.712,2,1,5,31.024,31.546,32.416,2,1,1,9.694,9.694,10.664,1
"413","R_2BlFw2M3yqAm77O",6,12.246,12.246,13.526,1,3,6.519,6.871,9.882,2,1,18.204,18.204,21.659,1,6,4.427,4.427,6.465,1,1,0,0,1.518,0,6,9.385,9.385,11.616,1,NA,0,NA,NA,NA,NA,5,32.087,32.087,44.339,1,NA,0,NA,NA,NA,NA,1,26.828,26.828,50.309,1,NA,0,NA,NA,NA,NA,8,5.587,8.561,10.111,2,1,5,108.807,118.401,119.346,3,1,2,138.54,171.796,172.825,2,1,5,18.476,24.371,25.901,3,1,4,20.927,22.078,22.927,2,1,5,17.37,18.939,20.436,2,1,5,41.435,43.817,44.663,2,1,1,8.482,8.482,10.509,1
"414","R_2TI9Uu9HzAMbr68",6,17.246,20.106,21.165,2,3,11.024,12.369,13.342,2,1,27.42,30.087,30.927,2,6,12.469,14.799,15.55,2,0,0,0,11.839,0,2,42.837,48.655,49.301,3,1,NA,0,0,41.665,0,2,59.417,60.841,61.622,2,1,NA,7.042,13.477,14.253,2,1,34.983,38.291,39.447,2,NA,0,NA,NA,NA,NA,8,10.227,24.452,25.77,5,1,8,47.793,50.2,50.935,3,1,2,94.724,98.919,100.365,3,1,4,40.557,48.438,50.056,5,1,7,36.913,46.4,47.006,6,1,5,15.396,17.9,19.168,3,1,5,32.73,34.787,35.691,3,1,1,16.481,17.807,19.416,2
"415","R_1KiQnCrVDBuU1fb",8,31.279,31.279,32.006,1,3,8.008,8.008,11.101,1,1,15.442,15.442,16.895,1,6,7.835,7.835,9.801,1,1,0,0,11.857,0,2,46.597,46.597,47.648,1,1,NA,0,0,10.059,0,7,35.622,35.622,36.301,1,0,NA,NA,NA,NA,NA,5,31.175,31.175,32.804,1,1,NA,0,0,12.025,0,8,13.993,16.249,19.33,2,1,9,23.164,24.02,26.034,2,1,1,59.804,61.584,62.15,2,1,1,14.903,16.418,17.101,2,1,9,6.252,7.046,7.792,2,1,5,10.063,17.821,18.757,3,1,5,10.159,11.582,12.189,2,1,1,17.728,17.728,19.956,1
"416","R_5nKZ9a4sgTS1XgJ",6,38.924,38.924,41.175,1,3,13.619,13.619,15.52,1,1,26.576,44.192,46.315,3,6,6.302,6.302,8.448,1,0,0,0,12.845,0,1,47.256,60.544,62.549,3,0,NA,NA,NA,NA,NA,5,26.934,26.934,34.949,1,NA,0,NA,NA,NA,NA,5,27.309,27.309,32.344,1,0,NA,NA,NA,NA,NA,8,19.945,32.649,33.597,3,1,5,48.555,59.819,60.844,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"417","R_Rf5BzfdEpYNKnQt",6,13.761,13.761,16.845,1,3,11.334,11.334,12.503,1,1,10.481,10.481,13.066,1,6,6.72,6.72,8.021,1,1,0,0,19.792,0,8,55.626,55.626,56.724,1,1,NA,0,0,38.968,0,2,61.803,61.803,63.366,1,1,NA,0,0,43.002,0,1,39.22,39.22,41.098,1,NA,0,NA,NA,NA,NA,8,19.871,27.578,29.001,2,1,7,114.093,117.73,119.355,2,1,2,18.815,158.83,159.931,5,1,6,41.311,42.833,44.313,2,1,1,82.205,87.564,88.561,2,1,5,18.996,22.539,23.612,2,1,5,15.969,18.476,20.093,2,1,1,18.648,18.648,23.294,1
"418","R_2YVspzwAcJXv0am",6,18.349,18.349,23.541,1,3,9.549,9.549,12.07,1,2,35.347,35.347,37.317,1,6,6.885,6.885,8.236,1,1,0,0,3.768,0,1,20.98,20.98,23.339,1,1,NA,0,0,9.075,0,1,45.902,45.902,49.165,1,1,NA,0,0,6.847,0,1,56.687,56.687,60.839,1,NA,0,NA,NA,NA,NA,8,19.952,25.643,27.186,2,1,7,33.777,36.79,38.724,2,1,1,27.861,29.575,31.127,2,1,4,29.229,31.83,33.205,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"419","R_9N5NtEegNhA3LH3",6,17.508,28.379,33.578,3,3,22.76,22.76,26.287,1,1,30.354,138.344,139.482,5,6,9.249,9.249,18.101,1,0,0,0,13.373,0,1,125.032,127.142,128.285,2,1,NA,7.789,38.455,126.014,3,6,215.43,217.094,218.096,2,1,NA,6.395,40.139,64.162,2,1,50.302,50.302,58.584,1,NA,0,NA,NA,NA,NA,8,9.448,29.837,31.4,4,1,9,17.701,75.846,79,4,1,2,93.56,177.357,178.979,8,1,1,59.672,67.137,68.325,4,1,6,4.916,106.494,107.637,5,1,5,7.604,51.221,52.521,5,1,5,10.651,52.205,53.631,6,1,1,21.364,25.002,26.242,2
"420","R_2RNXgjG0mTSgXGj",6,14.825,14.825,16.889,1,3,7.374,7.374,8.695,1,1,26.106,26.106,27.786,1,6,4.702,4.702,6.439,1,1,0,0,14.872,0,1,52.6,52.6,55.297,1,1,NA,0,0,37.422,0,2,33.195,78.776,80.334,3,1,NA,0,0,30.392,0,1,16.695,16.695,20.06,1,NA,0,NA,NA,NA,NA,8,6.741,15.459,16.9,2,1,7,78.125,80.491,84.571,2,1,9,32.628,33.94,36.702,2,1,1,34.576,42.506,44.469,2,1,9,52.766,63.79,64.967,3,1,5,12.566,14.36,16.277,2,1,5,18.822,25.856,27.816,3,1,1,29.772,29.772,31.757,1
"421","R_2ah8qFUOVF8pH8d",6,18.315,21.783,23.588,2,3,13.118,15.649,19.644,2,1,34.79,50.068,52.564,2,6,14.276,17.439,19.309,2,1,0,0,10.303,0,6,5.02,150.016,151.4,3,NA,1,5.132,29.842,32.74,4,5,3.205,81.136,82.985,5,NA,1,2.577,2.577,6.008,1,1,147.274,193.797,195.683,2,NA,1,1.648,8.467,10.91,2,8,16.886,30.824,32.377,4,1,7,183.717,222.857,223.894,6,1,3,1.05,309.564,311.16,9,1,5,33.049,46.803,47.658,3,1,4,44.75,64.291,65.079,3,1,5,39.101,67.067,67.809,3,1,5,47.155,62.224,63.088,3,1,1,17.746,27.458,28.479,2
